galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1762,"Galería Yuri Zatarain, Suc. Guadalajara","2000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Rubén Darío 523","Col. Circunvalación Vallarta","44630","33 3615 6803","http://www.yurizatarain.com/","info@yurizatarain.com",-103.38541,20.68442,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1762","2023-03-06 05:53:42-06"
1995,"Proyecto Caimán Arte Contemporáneo","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Pablo Villaseñor 111 ","Col. Ladrón de Guevara","44600"," 33 3615 38 67","","",-103.38009,20.67804,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1995","2022-11-07 05:23:01-06"
1899,"Centro Centro Galería","2018-11-30","Particular",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Eulogio Parra 1116","Col. Sagrada Familia","44600","33 2183 4429","","centrortnec@gmail.com; benjaminalejandrorubioramirez@gmail.com",-103.35768,20.68697,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1899","2021-11-05 05:38:52-06"
455,"Aqua Gallery","1986-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Juan Palomar y Arias 705","Col.  Prados Providencia","44670","33 3642 1377","","enriquemagana@hotmail.com",-103.3931,20.69002,"http://sic.gob.mx/ficha.php?table=galeria&table_id=455","2023-01-03 06:01:19-06"
1996,"Arte-Bit","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Basilio Vadillo 484","Las Huertas","44739","33 1644 1838","","artebitmx@gmail.com",-103.31328,20.67616,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1996","2025-06-13 11:31:49-06"
2129,"Galería Casa Mueble","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Joaquín Angulo 1511","Col. Ladrón de Guevara","44200","333 827 35 66","https://www.casamueble.mx","info@casamueble.mx",-103.36972,20.68203,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2129","2025-02-10 11:16:51-06"
1986,"Art Konnection","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Lincoln 110-2  ","Arcos Vallarta","44690","33 3616 0337","","rod@artkonnection.art",-103.39111,20.67648,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1986","2023-03-03 05:28:05-06"
809,"Galería Curro ","2008-12-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Andrés Terán 726","Santa Teresita","44600","331 516 37 14","https://www.galeriacurro.mx/","info@galeriacurro.com",-103.36793,20.6874,"http://sic.gob.mx/ficha.php?table=galeria&table_id=809","2025-02-12 10:09:34-06"
300,"Galería de la Casa  ITESO Clavigero","2001-04-25","Universidad Jesuita de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Guadalupe Zuno 2083","Col. Americana","44160","33 3615 2242","https://cultura.iteso.mx/web/general/detalle?group_id=185560","jlopez.pastrana@iteso.mx",-103.36998,20.6707,"http://sic.gob.mx/ficha.php?table=galeria&table_id=300","2023-03-03 07:51:47-06"
1764,"Galería - Taller los Guayabos","2017-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Camarena 49-23","Col. Americana","44160"," 33 3456 1523","","tallerlosguayabos@gmail.com",-103.35738,20.67588,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1764","2023-03-03 06:09:51-06"
684,"Galería Juan Soriano","2009-02-13","Secretaria de Cultura del Estado de Jalisco/Casa de la Cultura Jalisciense Agustin Yañez",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Constituyentes 21 ","Centro","44100","33 3619 5402 ","","",-103.34936,20.66199,"http://sic.gob.mx/ficha.php?table=galeria&table_id=684","2023-03-06 04:15:14-06"
1568,"Galería Páramo","2012-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Hidalgo 1228","Col. Americana","44160","33  3825 0921","http://paramogaleria.com/?lang=es","info@paramogaleria.com",-103.36364,20.6772,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1568","2023-03-06 04:26:17-06"
550,"Galería Nardo","2021-12-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara"," Calle Torres Quintero 1030","Col. Artesanos","44260","","","nardogallery@gmail.com",-103.34842,20.69058,"http://sic.gob.mx/ficha.php?table=galeria&table_id=550","2022-12-02 05:02:55-06"
2054,"Galería San Jacinto, Suc. Guadalajara","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Ruben Dario  280 ","Col. Providencia","44680","55 5688 1702","","ventas@sitgesexportaciones.com",-103.38514,20.68156,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2054","2023-03-02 07:48:16-06"
1534,"Galería Tostado","2021-03-25","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Belén 525"," Centro Barranquita","44280"," 331 140 20 93","","contacto@galeriatostado.com",-103.34553,20.68511,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1534","2023-07-26 05:07:47-06"
126,"Galería de Arte Jorge Martínez","2011-07-01","Centro Universitario de Arte y Arquitectura/Universidad de Guadalajara ",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Belén s/n esq. Independencia","Centro","44100","33 1378 8624",""," lajm@cuaad.udg.mx",-103.34491,20.67826,"http://sic.gob.mx/ficha.php?table=galeria&table_id=126","2023-10-17 05:32:35-06"
2089,"Galería Nosomos nada","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av Niños Héroes 1475","Col. Americana","44190","","","",-103.35867,20.66643,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2089","2023-06-13 05:01:29-06"
299,"Galería del Arte del SITEUR, Estación Juárez","1998-08-27","Ayuntamiento de Guadalajara",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","aV. Federalismo 217","Centro","44100","33 3942 5720","http://www.siteur.gob.mx/index.php/cultura/galeria-de-arte","siteur@jalisco.gob.mx",-103.35568,20.67455,"http://sic.gob.mx/ficha.php?table=galeria&table_id=299","2023-06-09 07:46:04-06"
2142,"Galería Palma","2012-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","López Cotilla 1360","Col. Americana","44160","","https://www.palmagaleria.com/","info@palmagaleria.com",-103.36643,20.67387,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2142","2025-06-02 19:10:41-06"
2099,"Occidente Galería","2023-06-29","Foro Arquitectura ",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Mexicaltzingo 2206  esq. con Simón Bolívar","Col. Americana","44140","33 3496 1735","","galeriaoccidental@gmail.com",-103.37273,20.66807,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2099","2023-07-13 08:34:38-06"
1029,"Galería   Tiro al Blanco","2012-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Juan Alvarez 833 ","Col. Sagrada Familia","44200","33 3826 5674","http://galeriatiroalblanco.com/","contacto@galeriatiroalblanco.com",-103.35703,20.68465,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1029","2023-03-03 06:08:05-06"
1980,"Art Mafia","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Pedro Moreno 1099 ","Centro","44160","","https://artmafia.mx/#contact","art4all@artmafia.mx",-103.36131,20.6754,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1980","2023-03-03 05:29:19-06"
1993,"Galería Mimi Mendoza","1000-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Chapultepec 480 P.H 16B Horizontes Chapultepec.","Col. Americana","44160"," 33 3128 2215","https://mimimendoza.com/servicios/","contacto@mimimendoza.com",-103.36932,20.66771,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1993","2023-03-06 04:18:19-06"
1842,"GAMMA Galerías","2020-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Colonias 82","Col. Americana","44160","33 2304 2141","https://www.gamamx.art/","",-103.36608,20.67502,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1842","2023-03-06 05:55:10-06"
1787,"Galería Contraste 4","2016-02-23","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Av. Pablo Neruda 2715 PA","Col. Providencia","44630","33 2003 7083","","info@contraste.com",-103.38163,20.69768,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1787","2023-03-03 06:30:25-06"
1751,"Galería del Centro Cultural Centenario","1991-08-02","Asociación Jalisciense de Artistas Plásticos, A.C. ",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle San Felipe 730","Centro","44100","33 3825 1356","","culturalcentenario@hotmail.com",-103.35477,20.67945,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1751","2022-04-07 06:06:06-05"
723,"Galería Adriana Valdés","2001-03-10","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Calle Aurelio L. Gallardo 215","Col. Ladrón de Guevara","44600","33 3615 1517","https://galeriaadrianavaldes.com.mx/","galeria_avaldes@hotmail.com",-103.37627,20.6798,"http://sic.gob.mx/ficha.php?table=galeria&table_id=723","2023-03-03 06:11:45-06"
76,"Galería Vértice","1985-01-01","",14,"Jalisco",39,"Guadalajara",1,"Guadalajara","Vidrio 1524 -108","Col. Americana","44160","33 2789 1185","","galeriaverticegdl@gmail.com",-103.35995,20.66762,"http://sic.gob.mx/ficha.php?table=galeria&table_id=76","2023-04-27 04:30:05-06"
1241,"Galería La Manzanilla","2003-01-01","",14,"Jalisco",43,"La Huerta",62,"La Manzanilla","Calle Perula Sur núm.  83 ","Centro","48898","315  351 70 99 ","http://www.artinmexico.com/","info@artinmexico.com",-104.78779,19.28366,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1241","2023-03-06 04:16:14-06"
1558,"Galería Arte Primitivo","1992-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Plaza Neptuno Km. 7.5, Int. E 1 Marina Vallarta ","Centro","48450","322 209 04 73","http://arteprimitivomx.com/","arteprimitivopvr@yahoo.com.mx",-105.24869,20.66793,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1558","2023-03-03 06:19:49-06"
2052,"D5 Arte Diseño","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","San Salvador 370","Col. 5 de Diciembre","48350"," 322 306 58 38","","",-105.22828,20.62012,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2052","2023-03-02 06:46:54-06"
513,"Galería Córsica I","2002-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Guadalupe Sánchez 756","Centro","48300","322 223 18 21","","corsicavallarta100@gmail.com",-105.23214,20.61191,"http://sic.gob.mx/ficha.php?table=galeria&table_id=513","2023-11-30 08:13:06-06"
892,"Galería Golden Section ","2017-02-17","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Guadalupe Sánchez 733","Centro","48300","322 222 4875","www.galeriagoldensection.com","galeriagoldensection@gmail.com",-105.27991,20.90732,"http://sic.gob.mx/ficha.php?table=galeria&table_id=892","2024-03-25 08:46:48-06"
2085," Jovian Fine Art","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Calle Guadalupe Sánchez 717","Centro","48300"," 444 652 48 61","","",-105.23239,20.61162,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2085","2023-06-14 04:52:03-06"
442,"Galería Dante","1995-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Basilio Badillo 269","Col. Emiliano Zapata","48380","322 222 24 77","","galleriadante@gmail.com",-105.23546,20.60251,"http://sic.gob.mx/ficha.php?table=galeria&table_id=442","2023-10-17 05:31:31-06"
2059,"Petra Luna Galería","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Guadalupe Sánchez 803 A","Centro","48300","322 223 39 49","","galeriapetraluna@gmail.com",-105.23197,20.61253,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2059","2023-03-13 06:26:14-06"
2056,"Kathleen Carrillo Galleries","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Calle Constitucion 325","Centro","48380","322 222 98 79","https://kathleencarrillogalleries.com/contact/","kathleencarrillo.artist@gmail.com",-105.2348,20.60298,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2056","2023-03-06 06:22:34-06"
265,"Galería Caballito de Mar","2017-01-12","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Hidalgo 424","Centro","48300"," 322 129 52 09","https://www.galeriacaballitodemar.com/"," galeriacaballitodemar@gmail.com",-105.2339,20.61089,"http://sic.gob.mx/ficha.php?table=galeria&table_id=265","2023-03-03 06:22:09-06"
1243,"Galería Olinalá","1978-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Lázaro Cárdenas 274","Col. Emiliano Zapata","48380","322 228 06 59","","galeriaolinala@gmail.com",-105.23546,20.60352,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1243","2023-03-06 04:21:26-06"
441,"Galeria Browne","2018-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Leona Vicario 230-C","Centro","48380"," 322 318 14 36 ","https://galeriabrowne.com/"," galeriabrowne@gmail.com",-105.23337,20.61257,"http://sic.gob.mx/ficha.php?table=galeria&table_id=441","2023-03-03 06:20:45-06"
439,"Galería Uno","1971-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Morelos 561","Centro","48300","322 222 09 08",""," galeriaunopv@gmail.com",-105.23447,20.61075,"http://sic.gob.mx/ficha.php?table=galeria&table_id=439","2023-10-17 05:47:18-06"
1988,"Galería Javier Niño","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Lázaro Cárdenas 322","Col. Emiliano Zapata, Zona Romántica","48380","322 217 76 91","https://javiernino.mx/galeria","",-105.23466,20.60364,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1988","2023-10-06 07:15:48-06"
1224,"The Loft Galería","2000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Corona 176 A","Centro ","48300","322 222 63 53","http://theloftgaleria.com/","sales@theloftgaleria.com",-105.2342,20.61045,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1224","2023-03-06 08:01:30-06"
1225,"COLECTIKA, Galería  de arte ancestral contemporáneo ","2011-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta"," Guadalupe Sánchez 858 ","Centro","48300","322 222 62 68","","peyotepeople@yahoo.com",-105.23147,20.61289,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1225","2023-10-17 04:13:02-06"
2084,"MannMade Mexico","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Guadalupe Sánchez 672","Centro","48300"," 322 182 74 53",""," mannmademexico@gmail.com",-105.23257,20.61114,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2084","2023-05-24 04:04:46-06"
1987,"Red Gate Gallery","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Lázaro Cárdenas 88 B, Zona Romántica","Centro","48380"," 322 197 57 40","https://www.redgategallery.org/pottery"," paul_kirkpatrick@hotmail.com",-105.23532,20.6035,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1987","2023-03-06 08:04:04-06"
1110,"Galería Contempo","2010-10-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Basilio Badillo 252","Col. Emiliano Zapata","48380","322 223 19 25","http://www.galeriacontempo.com/","info@galeriacontempo.com ",-105.23571,20.60224,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1110","2023-03-03 06:29:13-06"
2082,"The Hive Studio Galleria","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta"," Colombia 1335-A ","Col. 5 de Diciembre","48350"," 322 304 52 30","","thehivevallartagallery@gmail.com",-105.22986,20.62032,"http://sic.gob.mx/ficha.php?table=galeria&table_id=2082","2023-05-24 03:43:56-06"
443,"Galería Omar Alonso","1994-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Leona Vicario 249","Centro","48300","322 222 55 87 ","http://www.galeriaomaralonso.com","galeriaomaralonso@yahoo.com.mx",-105.23218,20.61199,"http://sic.gob.mx/ficha.php?table=galeria&table_id=443","2023-03-06 04:22:47-06"
1936,"Galería Isela Mariscal","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Calle 5 de Febrero  260","Col. Lázaro Cárdenas","48380"," 322 222 9434","","",-105.2361,20.605,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1936","2023-03-03 08:10:15-06"
1602,"Sheol Art Gallery","1000-01-01","",14,"Jalisco",67,"Puerto Vallarta",1,"Puerto Vallarta","Morelos 726","Centro","48300","322 114 10 69","","sheolartgallery@hotmail.com",-105.23326,20.61232,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1602","2022-04-07 07:06:47-05"
1112,"Galería Peter Gray","2012-01-01","Centro Universitario de la Costa/Universidad de Guadalajara",14,"Jalisco",67,"Puerto Vallarta",28,"Ixtapa","Av. Universidad 203","Col. Delegación Ixtapa","48280","322 226 22 00","http://www.cuc.udg.mx/galeria-peter-gray","",-105.22146,20.70574,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1112","2021-03-08 15:27:28-06"
266,"Galería Vianey Barajas ","2020-01-01","",14,"Jalisco",97,"Tlajomulco de Zúñiga",1,"Tlajomulco de Zúñiga"," Blvd Bosques de Santa Anita 2301","Col. Bosques de Santa Anita","45465","33 1603 6885","https://vianeygaleria.com/"," contacto@vianeygaleria.com",-103.49365,20.57117,"http://sic.gob.mx/ficha.php?table=galeria&table_id=266","2023-03-31 06:19:37-06"
1247,"Galería Rodo Padilla","2012-01-01","",14,"Jalisco",98,"San Pedro Tlaquepaque",1,"Tlaquepaque","Independencia 139 ","Centro","45500","33 3657 3712","http://www.rodopadilla.com/","info@rodopadilla.com",-103.4127,20.6037,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1247","2023-03-06 04:29:42-06"
289,"Galería Sergio Bustamante","1975-01-01","Independiente",14,"Jalisco",98,"San Pedro Tlaquepaque",1,"Tlaquepaque","Independencia 238 ","San Pedro Tlaquepaque","45500","33 3639 5519","http://www.sergiobustamante.com.mx","tlaquepaque@sergiobustamente.com.mx",-103.31511,20.63948,"http://sic.gob.mx/ficha.php?table=galeria&table_id=289","2023-03-06 04:32:15-06"
1105,"Galería Agustín Parra","1985-01-01","",14,"Jalisco",98,"San Pedro Tlaquepaque",1,"Tlaquepaque","Independencia núm. 154-158 ","Centro","45500","33 3657 8530","","parra.agustin@gmail.com",-103.31285,20.63907,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1105","2023-10-17 05:28:25-06"
972,"El Dorado Galería","2011-10-01","",14,"Jalisco",98,"San Pedro Tlaquepaque",1,"Tlaquepaque","Independencia 145","Centro","45500","33 3635 1690","https://eldoradogaleria.com/","galeria@eldoradogaleria.com ",-103.31256,20.63903,"http://sic.gob.mx/ficha.php?table=galeria&table_id=972","2023-03-06 03:44:02-06"
1994,"Espacio 22 Art Gallery","1000-01-01","",14,"Jalisco",98,"San Pedro Tlaquepaque",1,"Tlaquepaque","López Mateos Sur 6061, Local 22E, Plaza Las Fuentes","Centro","45527"," 333 129 62 66","https://espacio22.com/"," karla@espacio22.com",-103.42233,20.61873,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1994","2023-03-03 06:05:25-06"
1682,"Galeria Carlos & Albert Tlaquepaque","2016-02-01","",14,"Jalisco",98,"San Pedro Tlaquepaque",1,"Tlaquepaque"," Independencia 159","Centro","45500","33 3642 1634",""," info@carlosalbert.com.mx",-103.31302,20.63939,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1682","2023-01-03 06:08:00-06"
530,"Galería Candelario Medrano","2015-01-01","Ayuntamiento de Tonalá/Dirección de Cultura",14,"Jalisco",101,"Tonalá",1,"Tonalá","Hidalgo  21","Centro","45400","33 3586 6000 ext. 1521","https://tonala.gob.mx/","tonalamuseos@gmail.com",-103.2426,20.62448,"http://sic.gob.mx/ficha.php?table=galeria&table_id=530","2024-09-10 10:08:08-06"
286,"Galería Ajolote Arte Contemporáneo","1997-01-01","",14,"Jalisco",120,"Zapopan",1,"Zapopan","Av. Guadalupe 1688-A","Col. Chapalita","45030","33 3121 0424","","info@galeriajolote.com",-103.40839,20.66548,"http://sic.gob.mx/ficha.php?table=galeria&table_id=286","2023-12-11 06:38:22-06"
1937,"Galería Jesús Guerrero Galván","2022-04-30","Universidad de Guadalajara/Biblioteca Pública Juan José Arreola",14,"Jalisco",120,"Zapopan",1,"Zapopan","Perif. Manuel Gómez Morín 1695 ","Col. Belenes","45100","33 3836 4530 ","https://bpej.udg.mx/"," bibliojalisco@gmail.com",-103.38085,20.73787,"http://sic.gob.mx/ficha.php?table=galeria&table_id=1937","2023-10-17 05:45:34-06"
